Truth	Aided	Unaided
0	0.391010353205588	0.445482971190893
0	0.54250759454151	0.618085667370821
0	0.213662912292828	0.24342882028871
0	0.235448455070648	0.268249360834773
0	0.322573741532318	0.367512286127176
0	0.277415022740148	0.316062394691353
0	0.540558163965099	0.61586465680629
0	0.444254345154513	0.506144515155177
0	0.359752512632797	0.40987052365026
0	0.40536774799	0.461840530101252
0	0.468377028100277	0.533627788638026
0	0.314593205754816	0.358419962200941
0	0.254112740936309	0.289513814459659
0	0.393153559137746	0.447924752434546
0	0.382018247939152	0.435238153531942
0	0.58325861454914	0.664513812618712
0	0.312433358912881	0.355959221761271
0	0.596704915675506	0.679833351163389
0	0.441767490030135	0.503311210101623
0	0.309934949842297	0.35311275315273
0	0.445625683296613	0.507706897800654
0	0.374169614548938	0.426296107640328
0	0.654564215860163	0.745753173352175
0	0.699265795592315	0.79668224055653
0	0.395216863559543	0.450275500891096
0	0.411569763295311	0.468906563475893
0	0.352269339111579	0.40134485074457
0	0.501724076706231	0.571620496942649
0	0.373592360707255	0.425638435140314
0	0.327697635238434	0.373350002119996
0	0.593930007836718	0.676671864060376
0	0.335487503010649	0.382225095610235
0	0.340051402879597	0.387424803641412
0	0.481923381325796	0.549061317786889
0	0.474531894075262	0.54064010419269
0	0.477547035290704	0.544075292177365
0	0.366906478154596	0.418021125777086
0	0.539606796791921	0.614780752322621
0	0.461509972413541	0.525804066463969
0	0.219832711055197	0.250458148954248
0	0.328095024477983	0.373802752635942
0	0.342109741857241	0.389769894905522
0	0.343543216537656	0.391403070483925
0	0.426938299880403	0.486416128848407
0	0.389679126693038	0.443966288225142
0	0.351350758557169	0.400298300464502
0	0.349890594914113	0.398634717818159
0	0.5372600014504	0.612107019126181
0	0.378873344769544	0.431655126134792
0	0.333077422532257	0.379479260868209
0	0.454240264627176	0.517521597731852
0	0.543686912876291	0.619429279455387
0	0.550669168602939	0.627384250471427
0	0.526061002697996	0.599347860199356
0	0.432412624255448	0.492653094872106
0	0.400537573612277	0.456337452201861
0	0.162376075190808	0.184997087246649
0	0.382047383697751	0.435271348265028
0	0.416879964903406	0.474956542384644
0	0.515240674094733	0.587020124895352
0	0.107209604119531	0.122145238845521
0	0.455359730354649	0.51879701899457
0	0.240582648300391	0.274098811203294
0	0.426714902161231	0.48616160904125
0	0.517921794059452	0.590074758303932
0	0.326159211883305	0.371597257207813
0	0.368858833927321	0.420245469054252
0	0.503139741987399	0.573233382050412
0	0.557175326474241	0.634796797264071
0	0.420164309218724	0.47869843681789
0	0.49529172977924	0.56429204387926
0	0.239927991382408	0.273352952413257
0	0.366730967809687	0.417821164652568
0	0.381871754965712	0.435071252260578
0	0.472222146456824	0.538008579929133
0	0.510641196455054	0.581779882666336
0	0.325952303269098	0.371361523643557
0	0.349581553179194	0.398282622715906
0	0.46666145179926	0.531673211165547
0	0.369454349702635	0.420923947602974
0	0.34477794791373	0.392809815337422
0	0.464925614864607	0.529695550500523
0	0.315435965539668	0.359380128932788
0	0.438672766059141	0.499785352491175
0	0.44274426909054	0.504424066665289
0	0.396136067175503	0.451322761032958
0	0.247466583934348	0.281941764911708
0	0.571222608752463	0.650801041129116
0	0.614750918233059	0.700393386905539
0	0.217112180313449	0.247358614355958
0	0.489723801532354	0.557948433797159
0	0.354898368637185	0.404340136866316
0	0.298162453711629	0.339700201511507
0	0.436877748116774	0.497740266166092
0	0.532166102252223	0.606303476250277
0	0.46149263999781	0.525784319426596
0	0.358065484843425	0.407948471853089
0	0.330499156699502	0.376541810454738
0	0.471857864281233	0.537593548703991
0	0.317338862778361	0.361548123485398
0	0.313332572648022	0.356983707182647
0	0.480158479875609	0.54705054355689
0	0.294730918508969	0.335790610664884
0	0.474443056577066	0.540538890523218
